join_date,last_purchase_date,age,gender,location,number_of_site_visits,number_of_emails_opened,number_of_clicks,transaction_id,transaction_amount,campaign_id,AvgOrderVal,customer_lifespan_days,Customerlifetime_Years,recency,frequency,monetary,r_rank,f_rank,m_rank,rfm_score,rfm_segment
2020-12-16,2023-01-29,41,1,Greenshire,315,113,45,15,6562,1.0,437,774,3,521,15,6561.55,2,3,3,233,Others
2022-02-26,2023-03-29,29,0,Maryville,176,37,23,6,1612,,269,396,2,582,6,1612.2600000000002,2,2,1,221,Others
2021-03-12,2023-08-23,43,0,East Amanda,197,167,47,25,16002,2.0,640,894,3,320,25,16001.89,3,5,5,355,Frequent Customers
2022-04-30,2024-05-09,25,0,South Jesse,194,70,65,14,10286,,735,740,3,106,14,10285.630000000001,5,3,4,534,Loyal Customers
2021-06-07,2021-11-02,56,0,Adamsmouth,27,28,9,1,1814,1.0,1814,148,1,1038,1,1814.33,1,1,1,111,At Risk
2021-02-16,2022-04-28,57,1,West Taylor,164,76,23,11,5782,2.0,526,436,2,812,11,5781.92,1,3,2,132,Others
2020-09-28,2022-06-17,51,1,Port Michelleville,48,67,45,23,11494,1.0,500,627,2,813,23,11494.33,1,5,4,154,Frequent Customers
2020-09-07,2023-03-30,18,1,New Jessica,27,182,42,1,425,1.0,425,934,3,637,1,425.34,2,1,1,211,Others
2020-09-12,2024-03-19,47,1,East Dianamouth,99,53,78,19,11354,1.0,598,1284,4,111,19,11354.09,5,4,4,544,Loyal Customers
2023-08-11,2023-10-22,39,1,South Calebside,35,4,2,2,2359,1.0,1179,72,1,280,2,2358.6400000000003,4,1,1,411,Others
2021-07-28,2022-06-11,26,0,Townsendstad,137,14,11,25,12386,,495,318,1,761,25,12386.07,2,5,5,255,Frequent Customers
2021-07-04,2022-09-26,51,1,Bryanville,99,79,16,5,4374,2.0,875,449,2,802,5,4373.5,1,1,2,112,Others
2022-05-30,2023-03-03,44,1,Prestonstad,87,44,26,9,6524,,725,277,1,552,9,6523.68,2,2,3,223,Others
2020-07-30,2022-06-12,25,1,Charlesmouth,40,58,23,5,3957,,791,682,2,834,5,3957.35,1,1,2,112,Others
2020-08-21,2020-09-02,69,1,Christopherstad,2,1,1,18,10346,3.0,575,12,1,1399,18,10346.29,1,4,4,144,Others
2022-05-04,2024-05-09,25,1,Andersonstad,329,129,18,1,941,1.0,941,736,3,785,1,941.08,2,1,1,211,Others
2020-08-25,2021-07-04,53,1,Josephbury,28,52,4,25,12044,2.0,482,313,1,1107,25,12043.71,1,5,4,154,Frequent Customers
2023-11-06,2023-11-09,49,1,North Randallfurt,1,1,1,18,7934,1.0,441,3,1,236,18,7934.21,4,4,3,443,Others
2023-08-02,2023-10-07,31,1,Kathleenmouth,16,5,1,2,1434,1.0,717,66,1,273,2,1434.19,4,1,1,411,Others
2021-05-17,2021-12-04,30,0,West Keith,78,28,13,15,10265,,684,201,1,957,15,10264.97,1,3,4,134,Others
2022-12-11,2024-04-07,54,0,Port Stephenton,18,93,37,21,12424,2.0,592,483,2,95,21,12424.35,5,5,5,555,Best Customers
2023-10-27,2023-11-24,69,1,West Maryside,2,4,1,25,15940,1.0,638,28,1,223,25,15940.06,4,5,5,455,Frequent Customers
2020-06-03,2023-02-12,25,0,New Kimberlytown,73,116,69,9,4085,2.0,454,984,3,555,9,4084.75,2,2,2,222,Others
2020-06-06,2024-03-06,50,0,Lake Matthew,142,132,2,4,1938,1.0,484,1369,4,363,4,1937.9699999999998,3,1,1,311,Others
2023-12-08,2024-05-22,18,1,Maryland,12,11,13,1,976,2.0,976,166,1,99,1,975.7,5,1,1,511,Loyal Customers
2022-09-21,2023-08-17,59,1,Harrellfurt,50,55,17,1,338,2.0,338,330,1,418,1,337.82,3,1,1,311,Others
2020-08-01,2023-06-08,25,0,Robertport,264,104,64,7,3314,2.0,473,1041,3,672,7,3314.21,2,2,2,222,Others
2020-04-02,2020-06-25,44,0,Lopezton,8,3,2,4,4337,,1084,84,1,1469,4,4337.29,1,1,2,112,Others
2020-03-31,2021-07-15,69,0,Port Travis,198,9,38,2,1755,2.0,877,471,2,1182,2,1754.71,1,1,1,111,At Risk
2024-02-19,2024-02-22,60,1,Spencerborough,1,1,1,12,6001,3.0,500,3,1,131,12,6000.92,5,3,2,532,Loyal Customers
2021-10-13,2022-08-15,25,1,South Alice,23,57,26,16,9915,,620,306,1,738,16,9914.82,2,4,4,244,Others
2021-09-03,2022-05-02,44,0,Lake Calebshire,92,6,15,25,10797,,432,241,1,832,25,10797.14,1,5,4,154,Frequent Customers
2021-01-11,2022-02-03,20,0,East Timothy,159,35,18,23,15082,1.0,656,388,2,898,23,15081.89,1,5,5,155,Frequent Customers
2023-11-19,2024-02-12,53,0,Bakerfort,23,7,1,6,3593,1.0,599,85,1,146,6,3592.71,5,2,2,522,Loyal Customers
2020-12-03,2024-03-13,24,0,Lake Heatherchester,152,16,73,5,2625,1.0,525,1196,4,196,5,2624.91,4,1,1,411,Others
2020-04-18,2021-10-06,24,1,Lake Markburgh,187,102,30,4,2925,3.0,731,536,2,1309,4,2925.37,1,1,1,111,At Risk
2023-04-27,2024-01-10,35,1,East Richardview,94,9,16,15,9190,2.0,613,258,1,175,15,9189.74,4,3,4,434,Others
2020-01-09,2022-02-13,25,0,New Jennifermouth,83,101,24,17,10822,,637,766,3,878,17,10822.24,1,4,4,144,Others
2020-09-02,2022-03-25,69,0,Angelafurt,69,101,17,24,14138,,589,569,2,863,24,14137.52,1,5,5,155,Frequent Customers
2021-09-26,2023-07-06,25,0,North Amymouth,254,29,23,24,13785,,574,648,2,383,24,13785.41,3,5,5,355,Frequent Customers
2020-06-16,2023-09-03,31,1,Karafort,62,47,79,6,4285,3.0,714,1174,4,422,6,4284.83,3,2,2,322,Others
2022-05-28,2023-04-20,21,1,New Jessicafurt,115,11,28,20,16910,1.0,845,327,1,442,20,16909.76,3,4,5,345,Big Spenders
2020-02-20,2021-10-28,21,0,Lake Mary,251,52,32,21,13581,2.0,647,616,2,1001,21,13580.7,1,5,5,155,Frequent Customers
2023-10-24,2023-12-07,50,0,Meghanton,10,3,3,5,4959,2.0,992,44,1,214,5,4958.57,4,1,2,412,Others
2023-03-04,2023-06-08,39,0,New Bradley,10,11,2,9,4458,1.0,495,96,1,430,9,4458.18,3,2,2,322,Others
2022-02-26,2022-05-08,60,0,Stewartfurt,32,2,1,6,1714,2.0,286,71,1,836,6,1714.34,1,2,1,121,Others
2021-02-17,2023-02-11,26,0,Clarkstad,248,8,1,18,12479,1.0,693,724,2,526,18,12478.74,2,4,5,245,Big Spenders
2022-03-10,2022-04-23,69,1,West Aaronfort,3,7,2,15,11917,1.0,794,44,1,805,15,11916.94,1,3,4,134,Others
2020-10-03,2022-08-16,47,0,Port Aimee,37,25,21,10,6278,3.0,628,682,2,707,10,6277.6900000000005,2,2,3,223,Others
2021-03-12,2024-03-08,19,1,Anitaville,312,187,43,16,13035,,815,1092,3,141,16,13035.39,5,4,5,545,Loyal Customers
2024-03-07,2024-03-25,29,1,Port Michele,8,2,1,5,5657,2.0,1131,18,1,103,5,5657.12,5,1,2,512,Loyal Customers
2023-06-05,2023-08-26,29,0,Staceyburgh,15,10,5,4,2908,1.0,727,82,1,363,4,2907.5,3,1,1,311,Others
2020-09-28,2022-05-15,47,1,Jonesmouth,94,22,44,24,16556,2.0,690,594,2,857,24,16555.92,1,5,5,155,Frequent Customers
2022-03-11,2022-09-23,69,0,Laurenchester,15,13,4,17,6579,,387,196,1,680,17,6578.72,2,4,3,243,Others
2021-01-18,2023-12-05,63,1,Kaylamouth,100,82,100,16,10390,1.0,649,1051,3,309,16,10389.87,3,4,4,344,Others
2021-08-09,2023-07-29,31,1,North Cynthia,344,3,34,16,9849,1.0,616,719,2,387,16,9848.89,3,4,4,344,Others
2023-01-31,2024-05-03,22,0,New Sarah,195,8,6,5,3514,1.0,703,458,2,107,5,3514.5,5,1,2,512,Loyal Customers
2023-01-13,2023-09-07,35,0,North Dennistown,65,41,8,12,6626,3.0,552,237,1,302,12,6625.69,3,3,3,333,Others
2023-08-09,2024-05-03,63,0,Armstrongport,132,18,12,2,185,,93,268,1,133,2,185.43,5,1,1,511,Loyal Customers
2022-12-18,2023-09-16,47,1,Hooverbury,123,42,1,22,11544,2.0,525,272,1,294,22,11544.039999999999,4,5,4,454,Frequent Customers
2024-03-18,2024-05-16,37,0,Mitchellville,1,3,4,3,2163,1.0,721,59,1,54,3,2162.7599999999998,5,1,1,511,Loyal Customers
2023-01-24,2024-02-26,31,1,West Whitneyhaven,31,29,22,14,7213,1.0,515,398,2,132,14,7212.62,5,3,3,533,Loyal Customers
2020-02-09,2022-06-22,60,0,Coxburgh,63,37,20,9,5836,2.0,648,864,3,759,9,5835.6900000000005,2,2,2,222,Others
2024-05-16,2024-05-23,60,0,Josephport,1,1,1,11,6071,2.0,552,7,1,40,11,6070.530000000001,5,3,3,533,Loyal Customers
2023-05-08,2024-02-25,57,0,Elizabethport,34,1,12,8,5394,,674,293,1,196,8,5394.23,4,2,2,422,Others
2023-03-27,2023-08-17,20,0,West Katherineburgh,3,1,12,13,9266,2.0,713,143,1,328,13,9265.92,3,3,4,334,Others
2022-11-06,2023-05-26,21,0,Port Samantha,96,31,8,8,5103,1.0,638,201,1,431,8,5102.54,3,2,2,322,Others
2022-03-25,2023-03-27,25,0,West Philip,128,17,1,22,16621,1.0,755,367,2,480,22,16620.739999999998,3,5,5,355,Frequent Customers
2020-10-27,2021-01-13,20,0,East Alexandermouth,11,1,5,9,5487,2.0,610,78,1,1266,9,5487.23,1,2,2,122,Others
2022-08-24,2022-08-29,59,1,Timothyland,1,1,1,2,568,,284,5,1,673,2,567.74,2,1,1,211,Others
2021-10-14,2022-07-28,28,1,Brownton,82,48,8,21,8412,,401,287,1,716,21,8412.23,2,5,3,253,Frequent Customers
2020-09-25,2022-10-08,68,1,Williamsberg,220,46,66,24,10364,1.0,432,743,3,664,24,10363.65,2,5,4,254,Frequent Customers
2020-06-28,2020-07-17,25,1,East Thomas,2,2,1,8,3299,,412,19,1,1446,8,3298.85,1,2,2,122,Others
2022-10-06,2023-11-15,28,1,Lake Calvinside,16,52,4,20,12484,,624,405,2,233,20,12484.23,4,4,5,445,Big Spenders
2020-12-27,2022-02-11,33,0,Lake Robertborough,53,64,38,7,3080,2.0,440,411,2,954,7,3080.2,1,2,1,121,Others
2021-09-26,2024-01-19,24,1,East Thomas,234,129,37,10,3953,1.0,395,845,3,239,10,3953.48,4,2,2,422,Others
2020-05-13,2023-11-03,49,1,East Keithburgh,380,105,33,17,7508,1.0,442,1269,4,381,17,7507.58,3,4,3,343,Others
2021-06-27,2022-12-12,26,1,South Josephshire,95,75,31,5,2409,1.0,482,533,2,695,5,2409.28,2,1,1,211,Others
2021-05-16,2023-10-25,37,0,North Johnton,49,122,18,18,11547,1.0,642,892,3,349,18,11547.289999999999,3,4,4,344,Others
2020-02-08,2022-04-05,43,1,Port Chasechester,82,58,67,8,4075,3.0,509,787,3,915,8,4074.67,1,2,2,122,Others
2024-02-11,2024-04-07,30,1,West Williamborough,15,1,4,10,6364,1.0,636,56,1,87,10,6364.03,5,2,3,523,Loyal Customers
2023-05-27,2023-07-03,19,0,New Darren,7,2,2,1,395,1.0,395,37,1,385,1,394.84,3,1,1,311,Others
2022-11-19,2024-04-17,22,1,South Molly,217,29,22,4,5068,1.0,1267,515,2,205,4,5068.49,4,1,2,412,Others
2022-11-29,2024-02-06,24,1,North Melindaton,41,22,30,8,5164,1.0,646,434,2,172,8,5164.44,4,2,2,422,Others
2020-04-16,2024-04-13,25,1,Lake Michaelhaven,624,131,89,6,2341,1.0,390,1458,4,204,6,2340.84,4,2,1,421,Others
2022-03-19,2022-11-23,63,1,West Lawrenceberg,64,29,4,18,11643,,647,249,1,624,18,11643.12,2,4,4,244,Others
2023-11-25,2024-04-04,38,0,Holderside,11,24,6,12,7735,3.0,645,131,1,97,12,7734.53,5,3,3,533,Loyal Customers
2022-05-11,2023-06-12,61,1,North Ashley,160,12,37,4,1902,,475,397,2,476,4,1901.5,3,1,1,311,Others
2023-12-15,2024-04-01,58,1,Mendezborough,14,17,9,20,10530,1.0,526,108,1,94,20,10529.97,5,4,4,544,Loyal Customers
2022-06-10,2024-04-07,56,1,Lake Deanville,129,102,30,21,10389,1.0,495,667,2,90,21,10389.25,5,5,4,554,Loyal Customers
2023-03-08,2023-05-27,23,0,North Gregory,13,15,3,7,1605,2.0,229,80,1,417,7,1604.87,3,2,1,321,Others
2020-08-02,2022-06-25,41,0,New Austinmouth,244,116,34,6,5062,1.0,844,692,2,783,6,5062.4,2,2,2,222,Others
2020-07-21,2021-09-21,66,1,Michaelborough,177,78,34,21,13730,1.0,654,427,2,1015,21,13730.36,1,5,5,155,Frequent Customers
2021-09-13,2022-02-01,68,0,Stewartville,21,27,7,16,9034,,565,141,1,885,16,9033.98,1,4,3,143,Others
2021-03-15,2023-01-15,36,0,West Jerry,2,114,48,25,12313,1.0,493,671,2,546,25,12312.65,2,5,5,255,Frequent Customers
2023-10-28,2024-05-17,37,0,South Carmen,16,17,9,13,8404,1.0,646,202,1,65,13,8404.130000000001,5,3,3,533,Loyal Customers
2021-08-08,2021-10-04,59,1,East Jerrychester,26,2,2,23,11860,1.0,516,57,1,1002,23,11860.49,1,5,4,154,Frequent Customers
2021-10-05,2022-08-06,22,0,North Robert,6,50,10,11,4947,2.0,450,305,1,701,11,4947.21,2,3,2,232,Others
2022-06-27,2023-06-12,40,0,Lake Steven,60,13,9,12,6553,1.0,546,350,1,397,12,6553.37,3,3,3,333,Others
2020-01-17,2020-08-13,38,1,South William,37,27,18,6,3701,1.0,617,209,1,1486,6,3701.36,1,2,2,122,Others
2024-04-17,2024-04-26,51,1,East Natashaside,2,1,1,20,13615,,681,9,1,67,20,13615.21,5,4,5,545,Loyal Customers
2023-09-23,2024-02-10,25,0,West Dana,35,22,13,5,5048,,1010,140,1,174,5,5048.39,4,1,2,412,Others
2022-04-03,2022-12-03,50,0,Brownport,46,9,14,2,984,3.0,492,244,1,798,2,983.65,1,1,1,111,At Risk
2024-02-18,2024-02-19,48,1,West Kelly,1,1,1,4,4790,1.0,1197,1,1,134,4,4789.599999999999,5,1,2,512,Loyal Customers
2022-07-31,2023-12-21,40,1,Jonestown,229,6,13,10,4612,,461,508,2,210,10,4611.54,4,2,2,422,Others
2022-11-03,2023-09-24,41,1,South Ryan,143,54,1,4,3755,,939,325,1,298,4,3754.67,4,1,2,412,Others
2020-12-12,2021-03-15,35,0,South Stephanie,32,12,2,7,4779,2.0,683,93,1,1218,7,4779.04,1,2,2,122,Others
2023-02-27,2024-05-18,68,0,Wolfhaven,191,38,34,23,12267,2.0,533,446,2,47,23,12267.18,5,5,5,555,Best Customers
2022-05-09,2022-12-06,24,0,Port Adrian,62,30,8,8,4691,,586,211,1,588,8,4690.87,2,2,2,222,Others
2023-08-12,2023-12-28,65,1,Greenberg,44,2,11,5,1997,,399,138,1,202,5,1996.75,4,1,1,411,Others
2020-08-03,2022-07-13,20,0,South Brianna,172,5,20,25,13201,1.0,528,709,2,722,25,13200.72,2,5,5,255,Frequent Customers
2022-12-02,2022-12-20,45,1,North Jeffrey,2,1,1,18,12363,2.0,687,18,1,561,18,12362.91,2,4,5,245,Big Spenders
2024-01-02,2024-04-04,18,1,Michelleport,29,15,2,5,3850,3.0,770,93,1,116,5,3850.35,5,1,2,512,Loyal Customers
2023-08-29,2024-01-26,25,1,Davidbury,29,20,14,11,5371,1.0,488,150,1,186,11,5370.54,4,3,2,432,Others
2022-01-07,2022-01-17,64,1,South Toddfort,1,1,1,1,801,2.0,801,10,1,903,1,801.32,1,1,1,111,At Risk
2023-06-06,2023-06-27,23,1,Hardyside,7,1,1,17,12199,1.0,718,21,1,371,17,12198.66,3,4,5,345,Big Spenders
2020-06-06,2023-02-12,41,0,North Amandamouth,401,110,22,25,13221,2.0,529,981,3,507,25,13221.380000000001,2,5,5,255,Frequent Customers
2020-05-27,2021-11-15,26,1,West Christopherbury,191,63,34,8,6757,1.0,845,537,2,1031,8,6757.34,1,2,3,123,Others
2021-11-20,2024-05-14,63,0,Dixonside,182,56,56,22,11576,1.0,526,906,3,51,22,11576.11,5,5,4,554,Loyal Customers
2022-02-15,2023-10-29,30,1,Annmouth,204,82,48,9,5650,,628,621,2,247,9,5649.51,4,2,2,422,Others
2020-11-14,2023-04-12,34,1,Morganton,352,160,9,21,18457,1.0,879,879,3,488,21,18456.87,3,5,5,355,Frequent Customers
2024-05-08,2024-05-25,52,0,Georgestad,3,1,1,4,1713,2.0,428,17,1,39,4,1712.8400000000001,5,1,1,511,Loyal Customers
2023-09-26,2024-02-12,63,1,Eileenstad,21,1,2,7,2996,,428,139,1,145,7,2996.38,5,2,1,521,Loyal Customers
2021-08-10,2023-02-14,32,1,South Lacey,116,24,16,22,12815,2.0,582,553,2,508,22,12814.94,2,5,5,255,Frequent Customers
2022-03-25,2024-01-18,28,0,East Georgeview,196,93,62,9,8649,1.0,961,664,2,382,9,8648.8,3,2,3,323,Others
2022-04-21,2024-01-01,25,1,Kimberlyfurt,270,43,61,12,6376,,531,620,2,219,12,6376.21,4,3,3,433,Others
2020-06-27,2020-10-30,24,1,Port Kimberlyshire,57,19,8,25,13682,1.0,547,125,1,1346,25,13681.5,1,5,5,155,Frequent Customers
2023-12-25,2024-02-27,18,1,North Alejandroshire,12,1,2,8,5285,,661,64,1,128,8,5284.78,5,2,2,522,Loyal Customers
2020-11-14,2021-04-19,38,0,South Curtis,17,12,5,5,3463,1.0,693,156,1,1177,5,3463.49,1,1,2,112,Others
2022-10-13,2022-12-01,41,1,South Amyburgh,5,7,3,12,5714,3.0,476,49,1,582,12,5713.7,2,3,2,232,Others
2023-07-09,2023-10-24,37,1,Smithfurt,32,16,8,13,7356,,566,107,1,262,13,7356.35,4,3,3,433,Others
2023-12-19,2024-02-01,25,0,West Stacyfort,2,4,2,11,8368,1.0,761,44,1,155,11,8367.72,4,3,3,433,Others
2020-02-10,2021-06-09,37,0,Meganport,80,43,8,25,18417,1.0,737,485,2,1227,25,18416.98,1,5,5,155,Frequent Customers
2023-09-15,2024-01-09,48,0,New John,53,2,5,10,4750,,475,116,1,184,10,4750.099999999999,4,2,2,422,Others
2024-04-10,2024-05-27,54,0,Mooreland,10,2,3,17,9761,1.0,574,47,1,40,17,9761.28,5,4,4,544,Loyal Customers
2023-10-08,2023-10-27,26,0,Port Stevenmouth,5,2,1,2,2417,2.0,1209,19,1,261,2,2417.38,4,1,1,411,Others
2020-05-22,2024-03-17,64,0,East Douglastown,365,156,109,1,379,2.0,379,1395,4,810,1,378.75,1,1,1,111,At Risk
2021-05-30,2022-05-26,46,0,Jonesshire,59,66,24,24,10317,1.0,430,361,1,769,24,10316.82,2,5,4,254,Frequent Customers
2020-06-03,2020-08-12,25,0,Port Brandiview,7,6,1,5,1636,2.0,327,70,1,1426,5,1636.39,1,1,1,111,At Risk
2020-04-10,2022-07-08,25,1,Port Annaberg,269,61,9,24,11692,2.0,487,819,3,777,24,11692.1,2,5,4,254,Frequent Customers
2020-05-01,2024-02-25,60,0,Port Carol,187,178,14,18,8896,1.0,494,1395,4,340,18,8895.92,3,4,3,343,Others
2021-05-17,2021-12-14,64,1,West Madison,75,38,12,22,12303,3.0,559,211,1,946,22,12303.49,1,5,5,155,Frequent Customers
2021-08-18,2024-01-20,25,0,West Debbiefurt,164,99,21,2,1963,3.0,981,885,3,298,2,1962.93,4,1,1,411,Others
2020-06-14,2022-02-25,62,0,Sarahton,93,51,53,6,4345,2.0,724,621,2,900,6,4345.31,1,2,2,122,Others
2022-08-03,2023-02-04,64,0,South Madison,72,4,2,21,13193,3.0,628,185,1,522,21,13192.89,2,5,5,255,Frequent Customers
2021-10-07,2024-05-15,56,1,North Antoniostad,441,43,53,5,2182,3.0,436,951,3,437,5,2182.1,3,1,1,311,Others
2024-03-23,2024-05-25,25,0,North Javierside,29,11,2,4,1911,3.0,478,63,1,48,4,1910.77,5,1,1,511,Loyal Customers
2022-08-12,2023-06-13,59,1,East Jenniferfort,132,43,27,14,6199,1.0,443,305,1,415,14,6199.46,3,3,3,333,Others
2023-02-20,2024-04-15,67,0,Nicholaschester,51,44,36,24,11345,1.0,473,420,2,94,24,11345.33,5,5,4,554,Loyal Customers
2022-08-17,2023-06-10,58,0,New Rachelchester,12,41,12,11,6390,1.0,581,297,1,421,11,6389.95,3,3,3,333,Others
2022-02-21,2023-11-04,26,1,Michaelburgh,11,102,47,4,1513,2.0,378,621,2,292,4,1513.4199999999998,4,1,1,411,Others
2023-06-07,2023-09-24,25,1,Smithstad,23,14,9,18,8755,1.0,486,109,1,283,18,8754.94,4,4,3,443,Others
2021-06-19,2022-07-29,33,0,Austinmouth,25,62,10,7,3008,1.0,430,405,2,847,7,3008.19,1,2,1,121,Others
2024-03-13,2024-03-18,38,1,Christopherhaven,1,1,1,7,5115,2.0,731,5,1,106,7,5115.3,5,2,2,522,Loyal Customers
2020-08-25,2022-03-05,36,0,Port Antoniotown,41,36,2,22,15532,,706,557,2,884,22,15531.78,1,5,5,155,Frequent Customers
2023-02-26,2023-03-26,46,0,Zacharytown,13,1,1,12,6551,1.0,546,28,1,465,12,6551.15,3,3,3,333,Others
2021-08-25,2024-01-21,58,0,Lake Randallmouth,354,45,17,14,10143,2.0,725,879,3,188,14,10143.15,4,3,4,434,Others
2021-09-03,2021-09-22,23,1,West Lindseyhaven,4,2,1,25,17411,2.0,696,19,1,1014,25,17410.61,1,5,5,155,Frequent Customers
2024-04-16,2024-05-25,43,0,West Joseshire,5,2,2,16,10095,2.0,631,39,1,39,16,10095.460000000001,5,4,4,544,Loyal Customers
2020-12-12,2021-01-12,44,0,Farleyhaven,6,1,2,2,444,2.0,222,31,1,1285,2,443.83000000000004,1,1,1,111,At Risk
2024-03-13,2024-05-14,22,1,South Kelly,5,10,1,12,4816,1.0,401,62,1,52,12,4816.46,5,3,2,532,Loyal Customers
2023-07-17,2023-12-08,68,0,East Dawn,55,9,8,13,5966,,459,144,1,213,13,5965.76,4,3,2,432,Others
2023-12-29,2024-04-26,29,1,Lake Roberthaven,8,20,2,5,2732,,546,119,1,86,5,2731.96,5,1,1,511,Loyal Customers
2023-06-04,2024-05-13,39,1,Smithview,171,43,12,15,5764,2.0,384,344,1,112,15,5764.39,5,3,2,532,Loyal Customers
2024-02-15,2024-05-19,51,1,Garnertown,29,4,3,3,532,2.0,177,94,1,57,3,531.91,5,1,1,511,Loyal Customers
2020-10-18,2024-01-21,45,1,Saundersshire,586,84,104,2,2929,,1465,1190,4,286,2,2929.1,4,1,1,411,Others
2020-09-17,2022-11-08,31,0,Katherineburgh,128,100,6,3,969,2.0,323,782,3,686,3,968.86,2,1,1,211,Others
2023-07-29,2023-12-16,39,1,Lake Keith,17,26,1,20,12040,,602,140,1,212,20,12039.58,4,4,4,444,Others
2023-09-30,2024-02-11,28,0,Port Mariamouth,58,2,11,10,5215,1.0,522,134,1,143,10,5215.37,5,2,2,522,Loyal Customers
2021-10-27,2021-12-13,49,0,South Lori,2,8,3,21,9729,1.0,463,47,1,933,21,9728.67,1,5,4,154,Frequent Customers
2022-11-28,2023-02-21,26,0,Stevenborough,22,16,5,10,4496,2.0,450,85,1,504,10,4495.85,2,2,2,222,Others
2021-02-26,2022-02-22,54,0,East Calebfort,22,29,5,3,1634,,544,361,1,950,3,1633.5,1,1,1,111,At Risk
2022-01-18,2023-12-14,40,1,Juliebury,198,9,63,9,5408,2.0,601,695,2,293,9,5407.7699999999995,4,2,2,422,Others
2023-05-17,2024-05-18,49,1,Danaview,13,25,27,16,10626,,664,367,2,52,16,10625.92,5,4,4,544,Loyal Customers
2022-02-26,2024-04-24,51,1,South Brittany,318,79,60,25,15555,1.0,622,788,3,71,25,15555.43,5,5,5,555,Best Customers
2022-09-10,2023-06-30,67,0,Port Lindashire,110,11,4,7,1734,2.0,248,293,1,404,7,1734.41,3,2,1,321,Others
2021-03-27,2022-11-08,28,0,Parkertown,144,67,27,5,2260,1.0,452,591,2,750,5,2260.43,2,1,1,211,Others
2021-07-19,2021-12-22,36,0,West Melissaberg,65,30,8,18,11237,1.0,624,156,1,924,18,11236.69,1,4,4,144,Others
2022-11-17,2024-05-11,24,0,North Madeline,165,2,8,25,10629,1.0,425,541,2,55,25,10629.15,5,5,4,554,Loyal Customers
2022-07-05,2022-09-15,31,1,Williamville,3,8,3,6,3771,3.0,628,72,1,664,6,3770.6600000000003,2,2,2,222,Others
2021-09-09,2023-09-08,25,0,Port Connieborough,169,136,42,7,5188,1.0,741,729,2,332,7,5188.46,3,2,2,322,Others
2023-10-31,2024-03-15,67,1,Joshuamouth,16,16,1,12,5900,1.0,492,136,1,112,12,5900.18,5,3,2,532,Loyal Customers
2022-09-29,2022-10-16,62,0,West Erinland,6,1,1,6,3492,2.0,582,17,1,628,6,3492.4500000000003,2,2,2,222,Others
2021-03-11,2022-01-23,67,1,Lake Patriciaborough,81,15,17,24,19013,1.0,792,318,1,894,24,19012.57,1,5,5,155,Frequent Customers
2022-09-01,2024-04-05,49,1,West Stephen,146,35,3,6,1987,1.0,331,582,2,255,6,1987.0600000000002,4,2,1,421,Others
2022-11-23,2023-04-07,55,0,Port Larry,57,6,12,21,16376,1.0,780,135,1,455,21,16375.94,3,5,5,355,Frequent Customers
2020-02-27,2020-09-06,22,1,West Sean,41,25,1,3,2271,2.0,757,192,1,1483,3,2271.3500000000004,1,1,1,111,At Risk
2022-11-05,2023-06-25,43,1,Huntershire,95,32,3,21,9952,3.0,474,232,1,374,21,9952.49,3,5,4,354,Frequent Customers
2024-01-25,2024-04-13,50,0,Walshshire,14,12,3,25,10908,2.0,436,79,1,81,25,10907.58,5,5,4,554,Loyal Customers
2022-12-17,2024-01-11,43,0,Heatherfort,113,27,20,23,11870,2.0,516,390,2,227,23,11870.28,4,5,4,454,Frequent Customers
2022-10-15,2024-05-17,46,0,South John,86,53,5,13,11577,1.0,891,580,2,52,13,11577.24,5,3,4,534,Loyal Customers
2022-07-18,2024-04-28,30,0,North Barbara,97,118,63,24,11576,,482,650,2,91,24,11576.4,5,5,4,554,Loyal Customers
2020-07-18,2024-02-02,34,1,Jesseberg,641,49,18,6,2808,3.0,468,1294,4,259,6,2808.02,4,2,1,421,Others
2021-02-26,2023-07-19,54,0,Garciaberg,105,4,1,22,10078,1.0,458,873,3,363,22,10078.05,3,5,4,354,Frequent Customers
2020-05-14,2023-02-24,57,0,Devonmouth,470,165,34,23,13993,1.0,608,1016,3,502,23,13993.36,2,5,5,255,Frequent Customers
2022-08-18,2023-08-05,61,0,North Richard,173,60,21,7,3384,,483,352,1,411,7,3383.71,3,2,2,322,Others
2022-05-15,2023-03-19,58,0,Lake Charlenetown,153,4,9,14,8687,3.0,620,308,1,539,14,8686.93,2,3,3,233,Others
2020-08-31,2021-10-30,55,1,Abbottland,123,4,36,4,642,2.0,161,425,2,1225,4,642.15,1,1,1,111,At Risk
2021-05-29,2023-02-10,41,0,Samuelchester,95,54,25,8,3294,1.0,412,622,2,513,8,3294.16,2,2,2,222,Others
2024-01-05,2024-01-16,43,1,Rachelberg,1,1,1,3,1348,3.0,449,11,1,168,3,1348.46,4,1,1,411,Others
2021-04-28,2022-05-05,22,0,Heathertown,105,58,3,19,10590,1.0,557,372,2,796,19,10590.37,2,4,4,244,Others
2022-08-15,2024-02-05,67,0,North Brittanytown,246,73,30,10,6760,1.0,676,539,2,269,10,6760.0,4,2,3,423,Others
2022-03-18,2024-02-01,69,1,North Erin,312,59,6,2,650,3.0,325,685,2,420,2,650.44,3,1,1,311,Others
2022-02-14,2022-03-05,25,1,Lake Monique,5,2,1,18,8731,1.0,485,19,1,850,18,8731.03,1,4,3,143,Others
